queryNum,queryID,variantID,queryText
1025,202279,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary) AND b.grade IN (12,13) AND a.empID IN (SELECT e2.empID FROM Employee e2 WHERE a.JobTitle IN (""IT Support"", ""Sales Rep.""))"
1026,38065,3902465,select * from Employee a join Salary_Grade b on (a.salary >= b.minSalary and a.salary <= b.maxSalary) where (grade = 12 or grade = 13) and (jobTitle = 'IT Support' or jobTitle = 'Sales Rep.')
1027,5259,3902465,"SELECT a.*, b.* FROM Employee a, Salary_Grade b WHERE (a.jobTitle = 'IT Support' OR a.jobTitle = 'Sales Rep.') AND (a.salary <= (SELECT maxSalary from Salary_Grade where grade = 13) AND a.salary >= (SELECT minSalary from Salary_Grade where grade = 12)) AND (b.minSalary <= a.salary AND b.maxSalary >= a.salary) ORDER BY hireDate;"
1028,313213,3902465,"select * from Employee a,Salary_Grade b where (a.jobTitle in (""IT Support"", ""Sales Rep."")) and (b.grade in (12, 13))  and (a.salary between b.minSalary and b.maxSalary)"
1029,30765,3902465,"SELECT DISTINCT empID, empName, jobTitle, managerID, hireDate, salary, comission, deptID, grade, minSalary, maxSalary FROM Employee, Salary_Grade WHERE grade IN (12,13) AND jobTitle IN ('IT Support', 'Sales Rep.') AND salary<=maxSalary AND salary>=minSalary"
1030,6575,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary) AND b.grade IN (12,13) AND a.JobTitle IN (""IT Support"", ""Sales Rep."")"
1031,5256,3902465,"SELECT DISTINCT * FROM Employee NATURAL JOIN Salary_Grade WHERE ((grade = 12 AND salary >= minSalary AND salary <= maxSalary) OR       (grade = 13 AND salary >= minSalary AND salary <= maxSalary)) AND       (jobTitle = ""IT Support"" OR jobTitle = ""Sales Rep."")"
1032,5493,3902465,SELECT *  FROM Employee JOIN Salary_Grade ON salary <= maxSalary AND salary >= minSalary WHERE (jobTitle = 'IT Support' OR jobTitle = 'Sales Rep.') AND (grade = 12 OR grade = 13);
1033,36050,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary)     AND b.grade in (12,13)      AND a.jobTitle in (""IT Support"", ""Sales Rep."")"
1034,5283,3902465,"SELECT * FROM Employee a Join Salary_Grade b ON (b.grade = 12 OR b.grade = 13) AND a.salary Between b.minSalary and b.maxSalary WHERE a.JobTitle = ""IT Support"" or a.JobTitle = ""Sales Rep."""
1035,5669,3902465,"select * from Employee, Salary_Grade where ((grade = 12 or grade = 13) and (salary >= minSalary and salary <= maxSalary)) and (jobTitle = 'IT Support' or jobTitle = 'Sales Rep.');"
1036,32807,3902465,"SELECT * FROM Employee a JOIN Salary_Grade b ON (a.salary >= b.minSalary) AND (a.salary <= b.maxSalary) WHERE (a.jobTitle = ""IT Support"" OR a.jobTitle = ""Sales Rep."") AND (b.grade = 12 OR b.grade = 13)     "
1037,5092,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary) AND b.grade IN (12,13) AND (a.jobTitle = ""IT Support"" or a.jobTitle=""Sales Rep."")"
1038,126556,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE ((b.grade = 12 AND a.salary > b.minSalary AND a.salary < b.maxSalary) OR (b.grade = 13 AND a.salary > b.minSalary AND a.salary < b.maxSalary)) AND (a.jobTitle = ""IT Support"" OR a.jobTitle = ""Sales Rep."")"
1039,313637,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE a.jobTitle IN (""IT Support"", ""Sales Rep."") AND a.salary BETWEEN b.minSalary AND b.maxSalary AND b.grade in (12, 13)       "
1040,37267,3902465,"SELECT DISTINCT * FROM Employee  INNER JOIN (SELECT * FROM Salary_Grade WHERE grade = 13) AS grade_13 ON salary > a.minSalary AND salary < a.maxSalary WHERE jobTitle = 'IT Support' OR jobTitle = ""Sales Rep."" UNION SELECT DISTINCT * FROM Employee  INNER JOIN (SELECT * FROM Salary_Grade WHERE grade = 12) AS grade_12 ON salary > b.minSalary AND salary < b.maxSalary WHERE jobTitle = 'IT Support' OR jobTitle = ""Sales Rep."" "
1041,35116,3902465,"SELECT * FROM (SELECT * FROM Employee, Salary_Grade WHERE jobTitle = ""Sales Rep.""or jobTitle = ""IT Support"") as Result WHERE (a.grade = 12 or a.grade = 13)  and a.salary > a.minSalary and a.salary < a.maxSalary"
1042,37517,3902465,"select *  from Employee, Salary_Grade WHERE      salary >= minSalary AND salary <= maxSalary AND (jobTitle = 'IT Support' OR jobTitle = 'Sales Rep.') AND (grade = 12 OR grade = 13); "
1043,30481,3902465,"SELECT * FROM Employee a LEFT OUTER JOIN Salary_Grade b ON a.salary BETWEEN b.minSalary AND b.maxSalary  WHERE a.jobTitle IN ('IT Support', 'Sales Rep.') AND b.grade IN (12, 13) ORDER BY a.empId"
1044,36594,3902465,SELECT * FROM Employee E      JOIN Salary_Grade b ON a.salary BETWEEN b.minSalary AND b.maxSalary WHERE (a.jobTitle = 'IT Support' OR a.jobTitle = 'Sales Rep.')       AND        a.salary BETWEEN (SELECT b.minSalary                          FROM Salary_Grade S                         WHERE b.grade = 12)                         AND                         (SELECT b.maxSalary                         FROM Salary_Grade S                         WHERE b.grade = 13) ORDER BY a.empID
1045,5791,3902465,"select * from Employee join Salary_Grade on salary >= minSalary and salary <= maxSalary where (grade = 12 or grade = 13) and (jobTitle = ""IT Support"" or jobTitle = ""Sales Rep."")"
1046,331540,3902465,"Select *  from Employee,Salary_Grade where grade IN (12,13) and (jobTitle LIKE 'IT Support' or jobTitle LIKE 'Sales Rep.') and (salary>=minSalary and salary <= maxSalary)"
1047,10556,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary)     AND b.grade IN (12,13)     AND a.empID IN (SELECT e2.empID                     FROM Employee e2                     WHERE a.JobTitle IN (""IT Support"", ""Sales Rep.""))"
1048,33198,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary) AND b.grade IN (12,13) AND a.empID IN (SELECT e2.empID FROM Employee e2 WHERE a.JobTitle IN (""IT Support"", ""Sales Rep.""))"
1049,5435,3902465,"SELECT * FROM Employee e JOIN Salary_Grade sg ON a.salary < b.maxSalary AND a.salary > b.minSalary WHERE (a.jobTitle = ""IT Support"" OR a.jobTitle = ""Sales Rep."") AND (grade = 12 OR grade = 13)"
1050,124294,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE a.jobTitle IN ('IT Support', 'Sales Rep.')     AND ((         b.grade = 12 AND         a.salary >= b.minSalary AND         a.salary <= b.maxSalary     )     OR     (         b.grade = 13 AND         a.salary >= b.minSalary AND         a.salary <= b.maxSalary     )     )"
1051,322502,3902465,"SELECT * FROM Employee a, Salary_Grade b WHERE (a.salary BETWEEN b.minSalary AND b.maxSalary)     AND b.grade IN (12, 13)     AND a.empID IN (SELECT e2.empID                     FROM Employee e2                     WHERE a.JobTitle IN ('IT Support', 'Sales Rep.'));"
1052,313665,3893282,"SELECT DISTINCT FirstName,LastName FROM Students NATURAL JOIN Enrollments WHERE EXISTS(SELECT * FROM Courses WHERE Enrollments.CRN = Courses.CRN AND Students.Department <> Courses.Department);"
1053,335477,3893282,"select distinct a.FirstName, a.LastName from Students a, Enrollments b, Courses c where a.NetId = b.NetId and b.CRN=c.CRN and a.Department != c.Department;"
1054,10968,3893282,"SELECT DISTINCT FirstName, LastName From Students INNER JOIN Enrollments ON Students.NetId = Enrollments.NetId INNER JOIN Courses ON Enrollments.CRN = Courses.CRN WHERE Students.Department <> Courses.Department"
1055,11323,3893282,"SELECT DISTINCT FirstName, LastName FROM Students a natural join Enrollments e WHERE CRN in  ( Select CRN FROM Courses WHERE Department <> a.Department )  order by FirstName"
1056,30662,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM  Students a JOIN Enrollments b ON a.NetId = b.NetId JOIN Courses c ON b.CRN = c.CRN WHERE (c.Department != a.Department) "
1057,37657,3893282,"SELECT DISTINCT FirstName, LastName FROM Students a NATURAL JOIN Enrollments b JOIN Courses c on b.CRN = c.CRN WHERE a.Department != c.Department"
1058,5759,3893282,"Select Distinct a.FirstName, a.LastName From Students S Where Exists (Select *     From Enrollments E Natural Join Courses C     Where E.NetId = a.NetId And C.Department <> a.Department) "
1059,85741,3893282,"SELECT FirstName, LastName FROM Students WHERE (SELECT COUNT(CRN) FROM Courses WHERE Courses.Department<>Students.Department AND CRN IN (SELECT CRN FROM Enrollments WHERE Enrollments.NetId=Students.NetId))"
1060,125568,3893282,"SELECT DISTINCT FirstName, LastName FROM Students s JOIN Enrollments b ON a.NetId = b.NetId JOIN Courses c ON b.CRN = c.CRN WHERE a.Department <> c.Department"
1061,34820,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM Students s WHERE EXISTS (SELECT e.NetId FROM Enrollments e WHERE e.NetId = a.NetId AND EXISTS (SELECT c.CRN FROM Courses c WHERE c.CRN = e.CRN AND a.Department <> c.Department));"
1062,36038,3893282,"select distinct FirstName, LastName from Students s natural join Enrollments b inner join Courses c on b.CRN = c.CRN where  (a.department <> c.department) "
1063,10955,3893282,"Select Distinct a.FirstName, a.LastName  From Students Stu Join Enrollments b on a.NetId = b.NetId Join Courses c on b.CRN = c.CRN Where a.Department <> c.Department"
1064,35862,3893282,"SELECT DISTINCT FirstName, LastName FROM Students a INNER JOIN Enrollments b ON a.NetId = b.NetId WHERE a.department != (Select Department From Courses c Where c.CRN = b.CRN)"
1065,4915,3893282,"SELECT DISTINCT FirstName, LastName  FROM Students T1 WHERE (( SELECT COUNT(*)  FROM Enrollments NATURAL JOIN Courses WHERE Department != a.Department AND NetId = a.NetId) != 0) "
1066,33977,3893282,"select distinct FirstName, LastName from Students a, Enrollments b, Courses c where a.NetId = b.NetId and b.CRN = c.CRN and a.Department <> c.Department; "
1067,325288,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM Students a  WHERE EXISTS (     SELECT e.NetId     FROM Enrollments e NATURAL JOIN Courses c     WHERE e.NetId = a.NetId AND a.Department <> c.Department     )"
1068,37668,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM Students S WHERE EXISTS ( SELECT *                FROM Enrollments, Courses                WHERE Enrollments.NetId = a.NetId AND                      Courses.CRN = Enrollments.CRN AND                      Courses.Department <> a.Department              )"
1069,128728,3893282,"Select Distinct FirstName, LastName From (Select FirstName, LastName,  Students.NetId, Courses.Department as course, Students.Department as dept     From Students, Enrollments, Courses     Where Students.NetId = Enrollments.NetId and Courses.CRN = Enrollments.CRN  ) as merge Where merge.dept != merge.course;"
1070,9606,3893282,"Select Distinct a.FirstName, a.LastName From Students a,  Enrollments e Natural join Courses c Where a.NetId = b.NetId and a.Department <> c.Department "
1071,34406,3893282,"SELECT FirstName, LastName FROM Students WHERE NetID IN (SELECT DISTINCT(s.NetID) FROM Students s, Enrollments e, Courses c WHERE s.NetId = e.NetId AND e.CRN = c.CRN AND s.Department <> c.Department)"
1072,342776,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM Students a,     (SELECT b, Department     FROM Enrollments e JOIN Courses c ON e.CRN = c.CRN) ic WHERE a.NetId = ic.NetId AND a.Department <> ic.Department;"
1073,7000,3893282,"SELECT DISTINCT a.FirstName, a.LastName  FROM  Students a JOIN Enrollments E     ON a.NetId = b.NetId JOIN Courses C     ON b.CRN = c.CRN  WHERE a.Department <> c.Department "
1074,129745,3893282,"SELECT DISTINCT b.FirstName, b.LastName FROM Enrollments e NATURAL JOIN Students s LEFT JOIN Courses c ON a.CRN=c.CRN WHERE c.Department <> b.Department;"
1075,331824,3893282,"SELECT FirstName, LastName FROM Students S WHERE NetId IN (     SELECT DISTINCT NetId FROM Enrollments WHERE CRN IN(     SELECT CRN FROM Courses WHERE Department <> a.Department))"
1076,31817,3893282,"SELECT DISTINCT a.FirstName, a.LastName FROM Students a, Enrollments b, Courses c WHERE a.NetId = b.NetId AND b.CRN = c.CRN AND a.Department <> c.Department;"
1077,33147,3893282,"SELECT DISTINCT Students.FirstName, Students.LastName FROM Students, Enrollments, Courses WHERE Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department <> Students.Department"
1078,8045,3893282,"SELECT DISTINCT a.FirstName,a.LastName FROM Students a, Enrollments b, Courses c WHERE a.NetId = b.NetId AND b.CRN = c.CRN AND a.Department <> c.Department"
1079,9367,3893282,"SELECT DISTINCT     Students.FirstName,     Students.LastName  FROM     Students, Enrollments, Courses  WHERE     Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department <> Students.Department"
1080,317203,3893282,"Select Distinct FirstName, LastName From  Students, Enrollments , Courses where Students.Department <> Courses.Department and Enrollments.CRN = Courses.CRN and Students.NetId = Enrollments.NetId; "
1081,32932,3893282,"select a.FirstName, a.LastName from Students a, Enrollments b, Courses c where a.NetId = b.NetId and b.CRN = c.CRN and a.Department <> c.Department  group by a.NetId"
1082,331548,3893282,"select a.FirstName, a.LastName from Students a left join Enrollments b  on a.NetId = b.NetId left join Courses c on b.CRN = c.CRN where a.Department != c.Department group by a.NetId"
1083,11481,3893282,"select distinct a.FirstName, a.LastName from Students S join Enrollments b on a.NetId=b.NetId join Courses c on b.CRN=c.CRN where a.Department<>c.Department"
1084,33032,3893282,"SELECT DISTINCT a.FirstName, a.LastName From Students s Where EXISTS    (Select* From Enrollments e, Courses c Where a.netID = e.NetID and e.CRN = c.CRN and c.Department <> a.Department   )"
1085,131447,3893282,"SELECT DISTINCT Students.FirstName, Students.LastName FROM Students JOIN Enrollments ON Students.NetId = Enrollments.NetId Join Courses ON Courses.CRN = Enrollments.CRN WHERE Students.Department NOT LIKE Courses.Department"
1086,34549,3893282,"SELECT DISTINCT  s.FirstName, s.LastName FROM    (         SELECT DISTINCT c.Department, e.NetId         FROM     Enrollments e LEFT JOIN Courses c ON e.CRN = c.CRN         ) AS joined, Students s WHERE   s.Department <> joined.Department AND joined.NetId = s.NetId  -- SELECT DISTINCT s.FirstName, s.LastName -- FROM    Students as s, --         ( --         SELECT DISTINCT e.NetId, c.Department --         FROM Enrollments as e, Courses as c --         WHERE e.CRN = c.CRN --         ) as e_dept -- WHERE s.NetId = e_dept.NetId AND s.Department <> e_dept.Department"
